District_Name,Crop,Season,Area,Crop_Year,Production,Predicted_Production,Predicted_Yield
ANANTAPUR,Maize,Rabi       ,1288.0,2002,8933.0,1517.4718,1.178161336768488
ANANTAPUR,Onion,Rabi       ,401.0,2002,7192.0,448.48935,1.1184273051502105
ANANTAPUR,Ragi,Rabi       ,417.0,2002,517.0,548.0758,1.3143304692183753
ANANTAPUR,Rice,Rabi       ,10960.0,2002,20462.0,12123.635,1.1061710552577555
ANANTAPUR,Urad,Rabi       ,408.0,2002,236.0,496.6622,1.2173093159993489
ANANTAPUR,Wheat,Rabi       ,362.0,2002,333.0,433.54135,1.1976280423159098
ANANTAPUR,Arecanut,Whole Year ,263.0,2002,379.0,316.5874,1.203754381535171
ANANTAPUR,Banana,Whole Year ,19.0,2002,1006.0,26.935678,1.4176672885292454
ANANTAPUR,Bhindi,Whole Year ,126.0,2002,938.0,154.84752,1.2289485628642733
ANANTAPUR,Brinjal,Whole Year ,1026.0,2002,10162.0,1454.4441,1.4175868341100146
ANANTAPUR,Coriander,Whole Year ,3914.0,2002,481.0,5431.356,1.3876739798240292
ANANTAPUR,Grapes,Whole Year ,111.0,2002,2075.0,135.22267,1.2182222658449464
ANANTAPUR,Mango,Whole Year ,3968.0,2002,26176.0,5431.356,1.3687893036873109
ANANTAPUR,Orange,Whole Year ,13767.0,2002,112541.0,19275.416,1.4001173832806713
ANANTAPUR,Papaya,Whole Year ,1544.0,2002,201409.0,2253.2373,1.4593505859375
ANANTAPUR,Sugarcane,Whole Year ,329.0,2002,22481.0,392.23938,1.1922169601301291
ANANTAPUR,Sweet potato,Whole Year ,50.0,2002,540.0,63.29463,1.265892562866211
ANANTAPUR,Tobacco,Whole Year ,51.0,2002,90.0,73.73187,1.4457229913449754
ANANTAPUR,Bajra,Kharif     ,2280.0,2003,378.0,2249.6484,0.9866879111842105
ANANTAPUR,Dry chillies,Kharif     ,2920.0,2003,10702.0,2939.912,1.0068192155393836
ANANTAPUR,Groundnut,Kharif     ,670935.0,2003,187862.0,242673.28,0.3616941749200742
ANANTAPUR,Jowar,Kharif     ,12487.0,2003,30830.0,13304.939,1.0655032796608472
ANANTAPUR,Maize,Kharif     ,6246.0,2003,10718.0,6286.2764,1.0064483456912423
ANANTAPUR,Onion,Kharif     ,846.0,2003,13250.0,886.2201,1.0475414808196661
ANANTAPUR,Ragi,Kharif     ,3353.0,2003,3547.0,3675.7717,1.0962635635298614
ANANTAPUR,Rice,Kharif     ,17515.0,2003,44891.0,17998.305,1.027593758920925
ANANTAPUR,Soyabean,Kharif     ,16.0,2003,18.0,17.693459,1.1058411598205566
ANANTAPUR,Urad,Kharif     ,82.0,2003,51.0,86.09202,1.0499026600907488
ANANTAPUR,Bajra,Rabi       ,113.0,2003,19.0,140.74234,1.2455074344061117
ANANTAPUR,Dry chillies,Rabi       ,91.0,2003,190.0,130.22171,1.431007804451408
ANANTAPUR,Groundnut,Rabi       ,15060.0,2003,19819.0,16443.656,1.0918762450199204
ANANTAPUR,Jowar,Rabi       ,21391.0,2003,19444.0,22793.578,1.0655686094619232
ANANTAPUR,Maize,Rabi       ,1212.0,2003,6787.0,1551.0897,1.2797769980855507
ANANTAPUR,Onion,Rabi       ,535.0,2003,11180.0,698.2697,1.3051770361784463
ANANTAPUR,Ragi,Rabi       ,614.0,2003,986.0,805.067,1.3111840661263232
ANANTAPUR,Rice,Rabi       ,10826.0,2003,25463.0,12740.928,1.1768822958040828
ANANTAPUR,Wheat,Rabi       ,414.0,2003,123.0,527.9003,1.2751215690575937
ANANTAPUR,Arecanut,Whole Year ,266.0,2003,189.0,323.9458,1.2178413563204886
ANANTAPUR,Banana,Whole Year ,36.0,2003,1302.0,49.60132,1.3778143988715277
ANANTAPUR,Bhindi,Whole Year ,101.0,2003,873.0,133.8476,1.325223714998453
ANANTAPUR,Brinjal,Whole Year ,1129.0,2003,19414.0,1521.5199,1.3476704140486604
ANANTAPUR,Coriander,Whole Year ,5646.0,2003,610.0,8841.009,1.5658889105672158
ANANTAPUR,Grapes,Whole Year ,118.0,2003,2048.0,144.74915,1.2266876737950212
ANANTAPUR,Mango,Whole Year ,3935.0,2003,58337.0,5546.953,1.4096450127064803
ANANTAPUR,Orange,Whole Year ,13441.0,2003,224640.0,19721.701,1.4672793074827022
ANANTAPUR,Papaya,Whole Year ,1381.0,2003,60038.0,1883.4188,1.363807982072547
ANANTAPUR,Sugarcane,Whole Year ,454.0,2003,32386.0,578.8335,1.2749636477835904
ANANTAPUR,Sweet potato,Whole Year ,30.0,2003,217.0,40.287987,1.342932891845703
ANANTAPUR,Tobacco,Whole Year ,20.0,2003,25.0,27.878256,1.3939127922058105
ANANTAPUR,Bajra,Kharif     ,1021.0,2004,403.0,1098.534,1.0759393316524852
ANANTAPUR,Dry chillies,Kharif     ,3402.0,2004,11288.0,3675.7717,1.0804737591168798
ANANTAPUR,Groundnut,Kharif     ,857823.0,2004,684543.0,242673.28,0.2828943514571188
ANANTAPUR,Jowar,Kharif     ,4300.0,2004,5693.0,4349.94,1.0116139398619186
ANANTAPUR,Maize,Kharif     ,3495.0,2004,10031.0,3718.452,1.0639347365656295
ANANTAPUR,Onion,Kharif     ,1324.0,2004,24824.0,1358.6407,1.0261637062464597
ANANTAPUR,Ragi,Kharif     ,3166.0,2004,5860.0,3325.312,1.0503196499427512
ANANTAPUR,Rice,Kharif     ,24335.0,2004,85051.0,24253.27,0.9966414436511198
ANANTAPUR,Soyabean,Kharif     ,1131.0,2004,691.0,1107.4219,0.979152851458886
ANANTAPUR,Urad,Kharif     ,76.0,2004,37.0,79.985054,1.0524349212646484
ANANTAPUR,Bajra,Rabi       ,62.0,2004,24.0,83.84371,1.3523179331133444
ANANTAPUR,Dry chillies,Rabi       ,155.0,2004,754.0,202.48389,1.30634765625
ANANTAPUR,Groundnut,Rabi       ,14500.0,2004,21736.0,15824.059,1.091314385775862
ANANTAPUR,Jowar,Rabi       ,11871.0,2004,14269.0,12785.38,1.077026356904431
ANANTAPUR,Maize,Rabi       ,3572.0,2004,25822.0,4590.322,1.2850844841387878
ANANTAPUR,Onion,Rabi       ,234.0,2004,4830.0,294.16425,1.2571121607071314
ANANTAPUR,Ragi,Rabi       ,397.0,2004,897.0,477.35187,1.202397651576275
ANANTAPUR,Rice,Rabi       ,9240.0,2004,21622.0,10928.262,1.182712307224026
ANANTAPUR,Wheat,Rabi       ,393.0,2004,88.0,477.35187,1.214635795612675
ANANTAPUR,Banana,Whole Year ,324.0,2004,16897.0,399.2561,1.2322719244309415
ANANTAPUR,Coriander,Whole Year ,2439.0,2004,290.0,3558.7004,1.4590817709934911
ANANTAPUR,Sugarcane,Whole Year ,400.0,2004,34072.0,454.43167,1.1360791778564454
ANANTAPUR,Sweet potato,Whole Year ,33.0,2004,68.0,41.307182,1.2517327973336885
ANANTAPUR,Tobacco,Whole Year ,49.0,2004,53.0,65.23507,1.3313279443857622
ANANTAPUR,Turmeric,Whole Year ,4.0,2004,36.0,6.874664,1.7186659574508667
ANANTAPUR,Bajra,Kharif     ,993.0,2005,1888.0,1029.7559,1.037014964123867
ANANTAPUR,Dry chillies,Kharif     ,2178.0,2005,6175.0,2200.1514,1.010170508350551
ANANTAPUR,Groundnut,Kharif     ,877029.0,2005,362213.0,242673.28,0.276699266785933
ANANTAPUR,Jowar,Kharif     ,3759.0,2005,3879.0,3788.7625,1.0079176512827548
ANANTAPUR,Maize,Kharif     ,5958.0,2005,21538.0,6091.375,1.0223858677408526
ANANTAPUR,Onion,Kharif     ,985.0,2005,17025.0,1029.7559,1.0454374206852792
ANANTAPUR,Ragi,Kharif     ,2303.0,2005,4394.0,2249.6484,0.9768338851498046
ANANTAPUR,Rice,Kharif     ,25008.0,2005,69972.0,24253.27,0.9698204387096129
ANANTAPUR,Soyabean,Kharif     ,421.0,2005,232.0,492.81708,1.1705868827475505
ANANTAPUR,Urad,Kharif     ,69.0,2005,24.0,74.60807,1.0812763822251472
ANANTAPUR,Bajra,Rabi       ,66.0,2005,125.0,86.216866,1.3063161445386482
ANANTAPUR,Dry chillies,Rabi       ,58.0,2005,214.0,82.71437,1.4261098401299839
ANANTAPUR,Groundnut,Rabi       ,22006.0,2005,29752.0,23763.31,1.0798559732288922
ANANTAPUR,Jowar,Rabi       ,12931.0,2005,9970.0,14817.261,1.145871219719086
ANANTAPUR,Maize,Rabi       ,1435.0,2005,10721.0,1908.7094,1.330111045704486
ANANTAPUR,Onion,Rabi       ,381.0,2005,9063.0,477.35187,1.2528920411437827
ANANTAPUR,Ragi,Rabi       ,472.0,2005,752.0,602.80725,1.2771340063062764
ANANTAPUR,Rice,Rabi       ,23142.0,2005,55587.0,24818.55,1.072446235470141
ANANTAPUR,Urad,Rabi       ,11.0,2005,7.0,14.521207,1.3201097141612659
ANANTAPUR,Wheat,Rabi       ,297.0,2005,175.0,390.78397,1.3157709295099431
ANANTAPUR,Arecanut,Whole Year ,268.0,2005,214.0,333.62927,1.2448853450034982
ANANTAPUR,Banana,Whole Year ,303.0,2005,16231.0,373.6109,1.2330392768280733
ANANTAPUR,Coriander,Whole Year ,2962.0,2005,900.0,4229.666,1.4279763725945307
ANANTAPUR,Sugarcane,Whole Year ,227.0,2005,20612.0,281.23715,1.2389301854608343
ANANTAPUR,Sweet potato,Whole Year ,23.0,2005,121.0,32.134438,1.3971494591754416
ANANTAPUR,Tobacco,Whole Year ,1.0,2005,1.0,2.1889422,2.1889421939849854
ANANTAPUR,Turmeric,Whole Year ,2.0,2005,15.0,3.4872265,1.7436132431030273
ANANTAPUR,Bajra,Kharif     ,620.0,2006,189.0,662.2242,1.068103519562752
ANANTAPUR,Dry chillies,Kharif     ,1754.0,2006,5658.0,1897.8911,1.0820359824864596
ANANTAPUR,Groundnut,Kharif     ,644007.0,2006,43148.0,242673.28,0.37681776944971096
ANANTAPUR,Jowar,Kharif     ,18043.0,2006,7813.0,18366.717,1.0179414064664967
ANANTAPUR,Maize,Kharif     ,4877.0,2006,20181.0,4948.651,1.0146915888673878
ANANTAPUR,Onion,Kharif     ,869.0,2006,9423.0,950.7459,1.0940689420535457
ANANTAPUR,Ragi,Kharif     ,2035.0,2006,3696.0,2143.6538,1.0533925349355038
ANANTAPUR,Rice,Kharif     ,22349.0,2006,67427.0,22171.547,0.9920599076021298
ANANTAPUR,Urad,Kharif     ,69.0,2006,26.0,74.60807,1.0812763822251472
ANANTAPUR,Bajra,Rabi       ,141.0,2006,43.0,196.56729,1.394094264253657
ANANTAPUR,Dry chillies,Rabi       ,10.0,2006,37.0,12.854562,1.2854561805725098
ANANTAPUR,Groundnut,Rabi       ,18104.0,2006,18991.0,19788.885,1.0930669888215312
ANANTAPUR,Jowar,Rabi       ,24944.0,2006,15440.0,25740.67,1.0319383387538086
ANANTAPUR,Maize,Rabi       ,3120.0,2006,23640.0,4068.666,1.3040596203926282
ANANTAPUR,Onion,Rabi       ,167.0,2006,4075.0,214.99075,1.2873697794840007
ANANTAPUR,Ragi,Rabi       ,386.0,2006,532.0,477.35187,1.2366628696263764
ANANTAPUR,Rice,Rabi       ,10846.0,2006,31974.0,12740.928,1.174712127454822
ANANTAPUR,Urad,Rabi       ,24.0,2006,19.0,31.694939,1.320622444152832
ANANTAPUR,Wheat,Rabi       ,190.0,2006,50.0,226.06836,1.1898334703947369
ANANTAPUR,Arecanut,Whole Year ,217.0,2006,150.0,260.6535,1.201168218515985
ANANTAPUR,Banana,Whole Year ,289.0,2006,14141.0,361.8636,1.2521231364213885
ANANTAPUR,Coriander,Whole Year ,1389.0,2006,385.0,1883.4188,1.355953076488256
ANANTAPUR,Sugarcane,Whole Year ,339.0,2006,30937.0,405.13873,1.1950995071096056
ANANTAPUR,Sweet potato,Whole Year ,25.0,2006,137.0,33.02603,1.321041259765625
ANANTAPUR,Turmeric,Whole Year ,1.0,2006,8.0,2.1889422,2.1889421939849854
ANANTAPUR,Bajra,Kharif     ,1000.0,2007,3000.0,1112.9962,1.1129962158203126
ANANTAPUR,Dry chillies,Kharif     ,2000.0,2007,9000.0,2171.8752,1.0859376220703125
ANANTAPUR,Groundnut,Kharif     ,876000.0,2007,1102000.0,246006.38,0.28082919520547944
ANANTAPUR,Jowar,Kharif     ,4000.0,2007,3000.0,4286.8687,1.0717171630859375
ANANTAPUR,Maize,Kharif     ,7000.0,2007,32000.0,7017.432,1.0024903041294644
ANANTAPUR,Onion,Kharif     ,2000.0,2007,38000.0,2171.8752,1.0859376220703125
ANANTAPUR,Ragi,Kharif     ,2000.0,2007,4000.0,2171.8752,1.0859376220703125
ANANTAPUR,Rice,Kharif     ,30000.0,2007,95000.0,30119.418,1.0039805989583332
ANANTAPUR,Groundnut,Rabi       ,21000.0,2007,28000.0,23323.72,1.110653366815476
ANANTAPUR,Jowar,Rabi       ,12000.0,2007,8000.0,13051.393,1.0876160481770833
ANANTAPUR,Maize,Rabi       ,6000.0,2007,48000.0,7473.174,1.2455289713541666
ANANTAPUR,Rice,Rabi       ,14000.0,2007,37000.0,16192.102,1.1565786830357143
ANANTAPUR,Bajra,Kharif     ,743.0,2008,1011.0,831.99457,1.1197773457215259
ANANTAPUR,Dry chillies,Kharif     ,1574.0,2008,5506.0,1671.344,1.061844977217678
ANANTAPUR,Groundnut,Kharif     ,853577.0,2008,75115.0,246707.9,0.2890282965098638
ANANTAPUR,Jowar,Kharif     ,1782.0,2008,2204.0,1928.3634,1.082134345297594
ANANTAPUR,Maize,Kharif     ,6041.0,2008,20896.0,6387.214,1.0573106881621421
ANANTAPUR,Onion,Kharif     ,1376.0,2008,23531.0,1380.455,1.0032376134118368
ANANTAPUR,Ragi,Kharif     ,1460.0,2008,3678.0,1617.0905,1.1075962014394263
ANANTAPUR,Rice,Kharif     ,30306.0,2008,94615.0,30745.004,1.0144857093067379
ANANTAPUR,Soyabean,Kharif     ,182.0,2008,248.0,192.83705,1.0595442384153932
ANANTAPUR,Bajra,Rabi       ,26.0,2008,35.0,38.075214,1.4644313225379357
ANANTAPUR,Groundnut,Rabi       ,16879.0,2008,24897.0,19946.088,1.1817102844140648
ANANTAPUR,Jowar,Rabi       ,12501.0,2008,6951.0,15043.754,1.2034040401767858
ANANTAPUR,Maize,Rabi       ,3658.0,2008,32300.0,4700.133,1.2848914194915255
ANANTAPUR,Onion,Rabi       ,173.0,2008,4129.0,232.10995,1.3416760395027998
ANANTAPUR,Ragi,Rabi       ,336.0,2008,630.0,431.02368,1.282808576311384
ANANTAPUR,Rice,Rabi       ,18416.0,2008,49815.0,20354.371,1.1052547292435926
ANANTAPUR,Wheat,Rabi       ,164.0,2008,217.0,220.73631,1.3459531272329934
ANANTAPUR,Arecanut,Whole Year ,325.0,2008,232.0,405.59412,1.247981896033654
ANANTAPUR,Banana,Whole Year ,3603.0,2008,160939.0,5515.0254,1.530675934117402
ANANTAPUR,Coriander,Whole Year ,3766.0,2008,1288.0,5534.0396,1.469474123946163
ANANTAPUR,Sugarcane,Whole Year ,131.0,2008,12305.0,170.11272,1.298570356296219
ANANTAPUR,Tobacco,Whole Year ,99.0,2008,158.0,133.31401,1.3466061678799717
ANANTAPUR,Turmeric,Whole Year ,4.0,2008,40.0,6.9729342,1.743233561515808
ANANTAPUR,Bajra,Kharif     ,1722.0,2009,3167.0,1839.6842,1.0683415819405124
ANANTAPUR,Dry chillies,Kharif     ,1604.0,2009,4031.0,1671.344,1.0419850337535068
ANANTAPUR,Groundnut,Kharif     ,510874.0,2009,113925.0,246707.9,0.4829134116240012
ANANTAPUR,Jowar,Kharif     ,41409.0,2009,25881.0,41775.535,1.0088515819326715
ANANTAPUR,Maize,Kharif     ,8852.0,2009,43924.0,9276.447,1.047949307006891
ANANTAPUR,Onion,Kharif     ,1663.0,2009,29811.0,1824.9961,1.0974119625676488
ANANTAPUR,Ragi,Kharif     ,2420.0,2009,3780.0,2505.6094,1.0353757747933885
ANANTAPUR,Rice,Kharif     ,32226.0,2009,101512.0,32753.176,1.0163587097762676
ANANTAPUR,Soyabean,Kharif     ,24.0,2009,20.0,25.456537,1.0606890519460042
ANANTAPUR,Urad,Kharif     ,30.0,2009,9.0,32.207905,1.0735968271891276
ANANTAPUR,Bajra,Rabi       ,45.0,2009,83.0,59.533,1.322955576578776
ANANTAPUR,Groundnut,Rabi       ,19507.0,2009,28051.0,21287.324,1.091265915761009
ANANTAPUR,Jowar,Rabi       ,17721.0,2009,14283.0,20354.371,1.148601720769144
ANANTAPUR,Maize,Rabi       ,4615.0,2009,33736.0,5566.4014,1.206154142402492
ANANTAPUR,Onion,Rabi       ,230.0,2009,5665.0,302.02573,1.3131553318189537
ANANTAPUR,Ragi,Rabi       ,1122.0,2009,2458.0,1385.1965,1.2345780153325534
ANANTAPUR,Rice,Rabi       ,19428.0,2009,46899.0,21287.324,1.095703326062899
ANANTAPUR,Urad,Rabi       ,17.0,2009,13.0,23.506475,1.3827338499181412
ANANTAPUR,Wheat,Rabi       ,179.0,2009,97.0,232.10995,1.2967036582904155
ANANTAPUR,Arecanut,Whole Year ,356.0,2009,169.0,426.41995,1.1978088550353319
ANANTAPUR,Banana,Whole Year ,5010.0,2009,265981.0,7770.197,1.5509374805077345
ANANTAPUR,Coriander,Whole Year ,4470.0,2009,1797.0,6722.435,1.5039004605355146
ANANTAPUR,Sugarcane,Whole Year ,112.0,2009,9968.0,140.51643,1.2546110153198242
ANANTAPUR,Sweet potato,Whole Year ,13.0,2009,77.0,19.414701,1.4934385739839995
ANANTAPUR,Tobacco,Whole Year ,700.0,2009,1179.0,873.9716,1.2485308837890625
ANANTAPUR,Bajra,Kharif     ,2010.0,2010,1465.0,2410.8577,1.1994316746346394
ANANTAPUR,Dry chillies,Kharif     ,1968.0,2010,7307.0,2137.484,1.0861198611375762
ANANTAPUR,Groundnut,Kharif     ,814077.0,2010,446928.0,266415.2,0.32726042806761524
ANANTAPUR,Jowar,Kharif     ,2606.0,2010,2069.0,3080.5183,1.1820868421131523
ANANTAPUR,Maize,Kharif     ,10726.0,2010,51174.0,12955.472,1.2078567667059015
ANANTAPUR,Onion,Kharif     ,1620.0,2010,26924.0,1984.862,1.2252234941647377
ANANTAPUR,Ragi,Kharif     ,1876.0,2010,3343.0,2137.484,1.139383734924707
ANANTAPUR,Rice,Kharif     ,34973.0,2010,102007.0,38910.496,1.1125867410216452
ANANTAPUR,Soyabean,Kharif     ,1682.0,2010,2866.0,1984.862,1.1800606780896998
ANANTAPUR,Urad,Kharif     ,14.0,2010,6.0,17.054827,1.2182019097464425
ANANTAPUR,Bajra,Rabi       ,5.0,2010,4.0,7.5453405,1.5090681076049806
ANANTAPUR,Groundnut,Rabi       ,19993.0,2010,34068.0,23786.938,1.1897632921522532
ANANTAPUR,Jowar,Rabi       ,13274.0,2010,8296.0,16885.33,1.2720604247495104
ANANTAPUR,Maize,Rabi       ,4750.0,2010,43306.0,5954.1743,1.2535103824013158
ANANTAPUR,Onion,Rabi       ,306.0,2010,8233.0,442.237,1.4452189526526757
ANANTAPUR,Ragi,Rabi       ,556.0,2010,831.0,748.411,1.3460629689607688
ANANTAPUR,Rice,Rabi       ,24828.0,2010,69394.0,29535.137,1.189589846896649
ANANTAPUR,Urad,Rabi       ,559.0,2010,299.0,758.32434,1.3565730605014534
ANANTAPUR,Wheat,Rabi       ,131.0,2010,171.0,181.43079,1.3849678330749047
ANANTAPUR,Arecanut,Whole Year ,409.0,2010,182.0,532.5405,1.3020550790800733
ANANTAPUR,Banana,Whole Year ,4416.0,2010,223825.0,6905.257,1.5636904066887454
ANANTAPUR,Coriander,Whole Year ,5323.0,2010,3604.0,8567.374,1.6095010376549879
ANANTAPUR,Sugarcane,Whole Year ,235.0,2010,20981.0,293.39154,1.2484746405418883
ANANTAPUR,Sweet potato,Whole Year ,4.0,2010,51.0,7.1198163,1.7799540758132935
ANANTAPUR,Tobacco,Whole Year ,174.0,2010,282.0,229.9909,1.3217868147225216
ANANTAPUR,Turmeric,Whole Year ,13.0,2010,102.0,19.948473,1.5344979212834284
ANANTAPUR,Bajra,Kharif     ,2614.0,2011,3307.0,3126.8901,1.1962089275894223
ANANTAPUR,Dry chillies,Kharif     ,4101.0,2011,10425.0,4826.4795,1.1769030705163375
ANANTAPUR,Groundnut,Kharif     ,733960.0,2011,174682.0,267090.6,0.36390347396315875
ANANTAPUR,Jowar,Kharif     ,7190.0,2011,7535.0,8135.2563,1.13146819856137
ANANTAPUR,Maize,Kharif     ,25447.0,2011,63465.0,28332.729,1.113401521421975
ANANTAPUR,Onion,Kharif     ,2757.0,2011,39563.0,3186.6082,1.1558245028280287
ANANTAPUR,Ragi,Kharif     ,1574.0,2011,2679.0,1841.3904,1.1698795304062104
ANANTAPUR,Rice,Kharif     ,37720.0,2011,94531.0,42996.16,1.1398769924774654
ANANTAPUR,Soyabean,Kharif     ,1656.0,2011,2676.0,2014.737,1.2166286597505285
ANANTAPUR,Urad,Kharif     ,32.0,2011,17.0,36.178764,1.1305863857269287
ANANTAPUR,Bajra,Rabi       ,116.0,2011,147.0,159.67624,1.376519301841999
ANANTAPUR,Dry chillies,Rabi       ,64.0,2011,83.0,93.208565,1.4563838243484497
ANANTAPUR,Groundnut,Rabi       ,19876.0,2011,32696.0,24090.547,1.2120420041758906
ANANTAPUR,Jowar,Rabi       ,7907.0,2011,3882.0,10293.24,1.3017883184994308
ANANTAPUR,Maize,Rabi       ,6208.0,2011,48168.0,8444.9,1.3603254495207797
ANANTAPUR,Onion,Rabi       ,208.0,2011,4259.0,292.12653,1.4044544513408954
ANANTAPUR,Ragi,Rabi       ,1695.0,2011,3421.0,2427.757,1.432305061992994
ANANTAPUR,Rice,Rabi       ,10948.0,2011,25542.0,14668.521,1.3398357219926014
ANANTAPUR,Urad,Rabi       ,446.0,2011,313.0,651.9831,1.4618455005868134
ANANTAPUR,Wheat,Rabi       ,75.0,2011,100.0,110.083336,1.467777811686198
ANANTAPUR,Arecanut,Whole Year ,541.0,2011,267.0,737.2428,1.3627408463060304
ANANTAPUR,Banana,Whole Year ,8000.0,2011,505176.0,14251.496,1.78143701171875
ANANTAPUR,Coriander,Whole Year ,2399.0,2011,1327.0,3653.6526,1.5229898240477804
ANANTAPUR,Sugarcane,Whole Year ,410.0,2011,39186.0,541.90784,1.3217264314977135
ANANTAPUR,Sweet potato,Whole Year ,2.0,2011,26.0,3.6840096,1.8420047760009766
ANANTAPUR,Tobacco,Whole Year ,140.0,2011,226.0,203.60669,1.45433349609375
ANANTAPUR,Turmeric,Whole Year ,321.0,2011,2645.0,425.28665,1.3248805346147294
ANANTAPUR,Arecanut,Kharif     ,558.0,2012,302.0,652.08167,1.1686051344786066
ANANTAPUR,Bajra,Kharif     ,2176.0,2012,1456.0,2511.6409,1.1542467229506548
ANANTAPUR,Brinjal,Kharif     ,451.0,2012,8211.0,562.41156,1.247032283943667
ANANTAPUR,Coriander,Kharif     ,2.0,2012,1.0,2.6521137,1.3260568380355835
ANANTAPUR,Dry chillies,Kharif     ,2736.0,2012,5603.0,3186.6082,1.1646959628278053
ANANTAPUR,Grapes,Kharif     ,238.0,2012,7606.0,274.941,1.1552143257205225
ANANTAPUR,Groundnut,Kharif     ,708708.0,2012,295531.0,267090.6,0.3768697316101977
ANANTAPUR,Jowar,Kharif     ,7599.0,2012,6930.0,8638.382,1.1367787650924464
ANANTAPUR,Maize,Kharif     ,22039.0,2012,63516.0,25900.852,1.17522807579745
ANANTAPUR,Mango,Kharif     ,6276.0,2012,57601.0,7225.531,1.1512955324599665
ANANTAPUR,Onion,Kharif     ,1548.0,2012,25393.0,1814.474,1.1721408262425306
ANANTAPUR,Papaya,Kharif     ,447.0,2012,17197.0,562.41156,1.2581914095270554
ANANTAPUR,Ragi,Kharif     ,1589.0,2012,2336.0,1841.3904,1.1588359854369887
ANANTAPUR,Rice,Kharif     ,22056.0,2012,58691.0,25900.852,1.1743222507480957
ANANTAPUR,Soyabean,Kharif     ,919.0,2012,1671.0,1131.4695,1.2311963900129217
ANANTAPUR,Sugarcane,Kharif     ,76.0,2012,6954.0,88.316124,1.1620542626631887
ANANTAPUR,Tobacco,Kharif     ,10.0,2012,14.0,10.921517,1.0921517372131349
ANANTAPUR,Turmeric,Kharif     ,65.0,2012,728.0,74.63718,1.1482642540564905
ANANTAPUR,Urad,Kharif     ,31.0,2012,29.0,34.952644,1.127504656391759
ANANTAPUR,Bajra,Rabi       ,20.0,2012,13.0,28.805067,1.4402533531188966
ANANTAPUR,Brinjal,Rabi       ,251.0,2012,4570.0,362.57898,1.4445377669011454
ANANTAPUR,Coriander,Rabi       ,2606.0,2012,1631.0,3700.8723,1.420135193573724
ANANTAPUR,Dry chillies,Rabi       ,70.0,2012,159.0,102.914116,1.470201655796596
ANANTAPUR,Groundnut,Rabi       ,20987.0,2012,34419.0,26532.273,1.2642242072473435
ANANTAPUR,Jowar,Rabi       ,5795.0,2012,3141.0,7832.2065,1.3515455639290337
ANANTAPUR,Maize,Rabi       ,7070.0,2012,50098.0,9475.904,1.3402976374646394
ANANTAPUR,Onion,Rabi       ,84.0,2012,1195.0,132.46193,1.576927730015346
ANANTAPUR,Ragi,Rabi       ,823.0,2012,1227.0,1086.1665,1.319764889315006
ANANTAPUR,Rice,Rabi       ,6998.0,2012,17768.0,9298.847,1.3287863217615747
ANANTAPUR,Sweet potato,Rabi       ,7.0,2012,67.0,10.0686655,1.4383807863507951
ANANTAPUR,Tobacco,Rabi       ,115.0,2012,178.0,159.67624,1.3884890349014947
ANANTAPUR,Urad,Rabi       ,153.0,2012,156.0,213.89714,1.398020526162939
ANANTAPUR,Wheat,Rabi       ,134.0,2012,151.0,187.06528,1.3960095305940998
ANANTAPUR,Arecanut,Kharif     ,453.0,2013,186.0,562.41156,1.2415266226459023
ANANTAPUR,Bajra,Kharif     ,1332.0,2013,1227.0,1518.7603,1.140210400830518
ANANTAPUR,Brinjal,Kharif     ,407.0,2013,8624.0,492.37527,1.2097672596024647
ANANTAPUR,Cashewnut,Kharif     ,9.0,2013,3.0,10.631257,1.1812507841322157
ANANTAPUR,Dry chillies,Kharif     ,2647.0,2013,3965.0,3126.8901,1.1812958582239328
ANANTAPUR,Grapes,Kharif     ,247.0,2013,5644.0,277.37582,1.122979044431617
ANANTAPUR,Groundnut,Kharif     ,711145.0,2013,286591.0,267090.6,0.37557824881001767
ANANTAPUR,Jowar,Kharif     ,14486.0,2013,9749.0,17115.453,1.1815168524782549
ANANTAPUR,Maize,Kharif     ,27087.0,2013,53226.0,33842.06,1.2493837853490604
ANANTAPUR,Mango,Kharif     ,8711.0,2013,74653.0,10677.39,1.2257363848510503
ANANTAPUR,Onion,Kharif     ,1414.0,2013,31097.0,1731.0723,1.224237811615983
ANANTAPUR,Papaya,Kharif     ,230.0,2013,22418.0,274.941,1.1953956935716712
ANANTAPUR,Ragi,Kharif     ,2055.0,2013,3163.0,2447.1445,1.1908245894160583
ANANTAPUR,Rice,Kharif     ,28114.0,2013,59377.0,33842.06,1.203743992094686
ANANTAPUR,Soyabean,Kharif     ,2401.0,2013,3866.0,2662.5479,1.1089328827832152
ANANTAPUR,Sugarcane,Kharif     ,281.0,2013,26505.0,335.5353,1.1940758321633118
ANANTAPUR,Tobacco,Kharif     ,6.0,2013,11.0,6.2983875,1.0497312545776367
ANANTAPUR,Turmeric,Kharif     ,46.0,2013,567.0,54.958324,1.1947461833124575
ANANTAPUR,Urad,Kharif     ,48.0,2013,45.0,54.958324,1.1449650923411052
ANANTAPUR,Bajra,Rabi       ,17.0,2013,16.0,24.858122,1.4622424630557789
ANANTAPUR,Brinjal,Rabi       ,356.0,2013,7543.0,476.6179,1.3388142960794855
ANANTAPUR,Coriander,Rabi       ,1971.0,2013,1234.0,2588.9531,1.3135226407914764
